spu_code,buyer,DE,ES,FR,IT,GB,US,MX
S260409022729,徐熙雅,1729794987618834567,1729794987413182599,1729794986780498055,1729794987318155399,1729794987641772167,1732328627645354119,1736021061753406599
S260409022764,张天一,1729794988657383487,1729796175196821567,1729794988171237439,1729794988169533503,1729794988358867007,1732328638900506687,1735050808268063807
S260409023684,游宇航,1729795002507172040,1729795002478926024,1729795000495020232,1729795002534303944,1729795002520410312,1732328677387178184,1735051030445327560
S260409026216,吴斐,1729795033965698026,1729795030780320746,1729795030460570602,1729795033818635242,1729795030460242922,1732328765615674346,1735051541639563242
S260409029149,范文,1729795076692154520,1729795076712208536,1729795074052626584,1729795076690057368,1729795076633041048,1732328870705467544,1735052182697182360
S260409030522,郑川粤,1729795096398043297,1729795096326346913,1729795098654709921,1729795096353937569,1729795098599266465,1732328941778473121,1735052474836812961
S260409031407,范文,1729795102768208024,1729795102760081560,1729795099309283480,1729795102767880344,1729795102823651480,1732328934109253784,1735052401357128856
S260409034723,吴斐,1729795262286501896,1729795262307473416,1729795262336636936,1729795262307801096,1729795262357936136,1732329428132466696,1735054920795915272
S260409034881,郑川粤,1729832229703358705,1729832230431004913,1729832229704145137,1729832229703751921,1729795141286074609,1732329046960476401,1735439004617049329
S260409035067,常捷,1729795143437490316,1729795145645660300,1729795143344560268,1729795145711720588,1729795143436376204,1732329051382386828,1735053029169923212
S260409035682,范文,1729795263206758552,1729795263206430872,1729795263207086232,1729795263118416024,1729795263012706456,1732329437596061848,1735055021361693848
S260409038547,刘雪莹,1729795189169953171,1729795189393562003,1729795187024697747,1729795186900310419,1729795189391858067,1732329160954384787,1735053580518065555
S260409039040,张宇,1729795192110028839,1729795196115982375,1729795195762939943,1729795196118669351,1729795196112443431,1732329170680385575,1735053282510668839
S260409039406,李泳乐,1729795198024063551,1729795197834533439,1729795198092352063,1729795200784112191,1729795197703002687,1732329173761299007,1735053683617531455
S260409039445,范文,1729795198614805291,1729795201629985579,1729795198654913323,1729795201617140523,1729795201690671915,1732329179145147179,1735053699442968363
S260409040430,吴斐,1729795212269558061,1729795210629126445,1729795210513520941,1729795210659666221,1729795210573945133,1732329211679838509,1735053878031779117
S260409040661,范文,1729795215805159703,1729795220712036631,1729795215805421847,1729795220603509015,1729795220637128983,1732329224346898711,1735053981028156695
S260409040809,范文,1729795220623825376,1729795215759677920,1729795215909362144,1729795758483347936,1729795220757518816,1732329224158482912,1735053482520184288
S260409041086,李泳乐,1729795266666797780,1729795265504123604,1729795266698451668,1729795265554389716,1729795265503402708,1732329436517012180,1735055112280311508
S260409042053,魏冰馨,1729795235935132165,1729795237927950853,1729795237944138245,1729795237944400389,1729795237944662533,1732329306283282949,1735054316438586885
S260409043278,范文,1729795653206513816,1729795653590554776,1729795756679403672,1729795652674099352,1729795251142629528,1732332599323431064,1735054654589600920
S260409043285,常捷,1729795251673143729,1729795250703210929,1729795251468933553,1729795250591865265,1729795251488332209,1732329372697399729,1735054628698359217
S260409043310,黄依婷,1729795267222870470,1729795267284146630,1729795267223198150,1729795267325303238,1729795267325630918,1732329432192684486,1735055051279402438
S260409044114,阮梓颖,1729795271747738556,1729795271747345340,1729795269553200060,1729795271887133628,1729795271875140540,1732329447242765244,1735055185531013052
S260409046422,张天一,1729795304496864066,1729795304002657090,1729795304891652930,1729795304005999426,1729795303953963842,1732329684037243714,1735056438239725378
S260409047444,魏冰馨,1729795318028147469,1729795317500320525,1729795317944916749,1729795318012746509,1729795318012353293,1732329783925248781,1735056542160488205
S260409047895,阮梓颖,1729795322104355230,1729795322781538718,1729795322108746142,1729795322793007518,1729795322796677534,1732329820508295582,1735056787848922526
S260409050033,刘雪莹,1729795353456515909,1729795354097982277,1729795353541385029,1729795354060823365,1729795354195630917,1732330056683393861,1735057443573368645
S260409050255,魏冰馨,1729803869021379281,1729803869050149585,1729803869019740881,1729803869020068561,1729795358169668305,1732340765783921361,1735057511565526737
S260409050782,任思宁,1729795380006328857,1729795379144006169,1729795380048861721,1729795380521507353,1729795379997678105,1732330202001609241,1735057894304155161
S260410001689,游宇航,1729795505589295980,1729795507418143596,1729795506382216044,1729795506158738284,1729795505589033836,1732331461945758572,1735059894727378796
S260410002302,王谍,1729795576678357236,1729795576280881396,1729795576282126580,1729795576637855988,1729795576683796724,1732331954969284852,1735061925718230260
S260410002788,游宇航,1729795515412159340,1729795515609488236,1729795513434151788,1729795513307208556,1729795515519966060,1732331533593973612,1735060156230633324
S260410003427,张天一,1729795585412209230,1729795585411947086,1729795585438227022,1729795585320196686,1729795586015402574,1732332014263439950,1735062132839450190
S260410003514,游宇航,1729795587018168363,1729795586211551275,1729795586257557547,1729795587018496043,1729795585557239851,1732332029432074283,1735062080080086059
S260410003633,魏冰馨,1729795798734838135,1729795798715832695,1729795798693550455,1729795798734444919,1729795798536329591,1732333832386351479,1735067991847830903
S260410005272,阮梓颖,1729795600676068048,1729795596542778064,1729795600652737232,1729795596542450384,1729795600649919184,1732332109152228048,1735062473428272848
S260410008112,魏冰馨,1729795618494520188,1729795619340393340,1729795619359595388,1729795619331545980,1729795618538101628,1732332222700163964,1735062792291190652
S260410008117,,1729795618563464009,1729795619470678857,1729795618551012169,1729795619427752777,,1732332247649850185,1735062779734230857
S260410008412,黄依婷,1729795621347105745,1729795620628372433,1729795620628044753,1729795621346778065,1729795620628700113,1732332355415741393,1735062817919305681
S260410008906,范文,1729795622884186391,1729795622926915863,1729795623227070743,1729795622992517399,1729795622851680535,1732332328726663447,1735062854019548439
S260410009539,黄依婷,1729795626986085370,1729795625518537722,1729795627056995322,1729795626955938810,1729795625510345722,1732332419192165370,1735062992277506042
S260410010577,任思宁,1729795631616661526,1729795632873969686,1729795632779925526,1729795632843495446,1729795632843823126,1732332541894692886,1735063100060828694
S260410012289,黄依婷,1729795699582016465,1729795699574873041,1729795699578280913,1729795699574545361,1729795699574217681,1732333020333577169,1735065206831417297
S260410015828,黄依婷,1729795752968952506,1729795755667856058,1729795755719957178,1729795752820316858,1729795752752421562,1732333486018564794,1735066797019072186
S260410016609,黄依婷,1729795747576322539,1729795747213187563,1729795745515084267,1729795747575994859,1729795747216988651,1732333454583239147,1735066685762405867
S260410016765,黄依婷,1729795756666362554,1729795756898687674,1729795756779018938,1729795754206337722,1729795754206010042,1732333522253157050,1735066941641688762
S260410017872,任思宁,1729795757609228310,1729795757608900630,1729795757598480406,1729795758114904086,1729795757598152726,1732333533812264982,1734992412643918870
S260410018280,李泳乐,1729795749843475122,1729795751504353970,1729796187070765746,1729795749757033138,1729795751590861490,1732333495751971506,1735066847448041138
S260410019471,李泳乐,1729795892774279802,1729795892731353722,1729795898620811898,1729795892731681402,1729795898683464314,1732334577341469306,1735069990033065594
S260410019724,张天一,1729799472849459717,1729799473067301381,1729799471117933061,1729799471114000901,1729795774321891845,1732333699789197829,1735145372496922117
S260410019842,吴斐,1729795801275734879,1729795797236292447,1729795797236030303,1729795801291266911,1729795797236554591,1732333888103748447,1735068053470218079
S260410020028,游宇航,1729795772949961332,1729795777407851124,1729795777237260916,1729795777269570164,1729795772971981428,1732333666327106164,1735067432773191284
S260410022124,沈亦莎,1729795792003373850,1729795793519221530,1729795791966935834,1729795791942687514,1729795791966542618,1732333821579662106,1735067853748668186
S260410022215,吴斐,1729795792193428013,1729795792218921517,,1729795792218659373,1729795793890548269,1732333816923066925,1735067870455957037
S260410022815,魏冰馨,1729795802266639223,1729795802406689655,1729795802239376247,1729795801523788663,1729795802369923959,1732333907684397943,1735067954991826807
S260410023453,黄依婷,1729795804422707654,1729795806935030214,1729795804350159302,1729795806981036486,1729795804465109446,1732333901095997894,1735068152340252102
S260410023808,常捷,1729795808126147223,1729795808087349911,1729795808105044631,1729795808105699991,1729795808096131735,1732333935211221655,1735068284916434583
S260410024108,张宇,1729795810619792188,1729795810606029628,1729795808975493948,1729795810661079868,1729795810631392060,1732333949214757692,1735068312584619836
S260410024882,黄依婷,1729795819215624646,1729795819215952326,1729795819050277318,1729795819327101382,1729795817883474374,1732334029844746694,1735068454456821190
S260410024985,黄依婷,1729795824358693318,1729795819824454086,1729795819564997062,1729795824328153542,1729795824355613126,1732334041254957510,1735068457072494022
S260410025568,阮梓颖,1729795825849572038,1729795832069069510,1729795831869512390,1729795832212200134,1729795825887845062,1732334069240730310,1735068701582132934
S260410025663,阮梓颖,1729795836204784538,1729795836204391322,1729795839037709210,1729795836283100058,1729795839065889690,1732334116635120538,1735068849564911514
S260410026592,魏冰馨,1729795836854508464,1729795839809592240,1729795836847954864,1729795840037526448,1729795836814138288,1732334131969168304,1735068746332538800
S260410026795,魏冰馨,1729867738887854173,1729867738976327773,1729867738975082589,1729867738943428701,1729795837255915613,1732334376956891229,1735905616285238365
S260410029349,陈家琪,1729795868267747633,1729795881833240881,1729795881748961585,1729795868338002225,1729795868267288881,1732334326830174513,1735069388294489393
S260410029969,阮梓颖,1729797011693476648,1729797010744187688,1729797011541826344,1729797011543530280,1729796981795691304,1732344253781414696,1735092710893127464
S260410032559,黄依婷,1729795877788555455,1729795894269876415,1729795877940598975,1729795877930571967,1729795894268500159,1732334498012369087,1735069865841558719
S260410034330,常捷,1729796226788203070,1729796227685390910,1729796227811744318,1729796227632241214,1729796226684459582,1732338511011025470,1735075458730133054
